Scheme_Code	Scheme_Name	Asset_Value	NAV	Date
150238	BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option	10676.30	10.6763	17-Jun-2025
150239	BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option	10843.40	10.8434	17-Jun-2025
150233	BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION	11424.20	11.4242	17-Jun-2025
150235	BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION	27599.30	27.5993	17-Jun-2025
150234	BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION	10552.30	10.5523	17-Jun-2025
150232	BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION	10655.00	10.6550	17-Jun-2025
126685	CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION	23305.70	23.3057	17-Jun-2025
126686	CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	12411.20	12.4112	17-Jun-2025
126687	CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION	21757.90	21.7579	17-Jun-2025
126688	CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	11603.20	11.6032	17-Jun-2025
144646	DSP Corporate Bond Fund - Direct - Growth	16261.20	16.2612	17-Jun-2025
144647	DSP Corporate Bond Fund - Direct - IDCW	11499.10	11.4991	17-Jun-2025
144651	DSP Corporate Bond Fund - Direct - IDCW - Monthly	10596.90	10.5969	17-Jun-2025
144648	DSP Corporate Bond Fund - Direct - IDCW - Quarterly	11546.70	11.5467	17-Jun-2025
144644	DSP Corporate Bond Fund - Regular - Growth	15984.30	15.9843	17-Jun-2025
144650	DSP Corporate Bond Fund - Regular - IDCW	11470.90	11.4709	17-Jun-2025
144645	DSP Corporate Bond Fund - Regular - IDCW - Monthly	10572.90	10.5729	17-Jun-2025
144649	DSP Corporate Bond Fund - Regular - IDCW - Quarterly	10884.70	10.8847	17-Jun-2025
119289	Franklin India Corporate Debt Fund - Direct - Bonus	0.00	0.0000	08-May-2015
118569	Franklin India Corporate Debt Fund - Direct - GROWTH	107990.80	107.9908	17-Jun-2025
100528	Franklin India Corporate Debt Fund - Growth	99744.30	99.7443	17-Jun-2025
100532	Franklin India Corporate Debt Fund - Monthly Bonus	0.00	0.0000	08-Jun-2015
100527	Franklin India Corporate Debt Fund - Plan A - Annual - IDCW	17027.50	17.0275	17-Jun-2025
118570	Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW	19114.90	19.1149	17-Jun-2025
118573	Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW	15157.90	15.1579	17-Jun-2025
118571	Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW	17396.00	17.3960	17-Jun-2025
118572	Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW	13992.90	13.9929	17-Jun-2025
100531	Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW	12871.00	12.8710	17-Jun-2025
100529	Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW	15471.50	15.4715	17-Jun-2025
100530	Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW	12295.90	12.2959	17-Jun-2025
113070	HDFC Corporate Bond Fund - Growth Option	32660.60	32.6606	17-Jun-2025
118987	HDFC Corporate Bond Fund - Growth Option - Direct Plan	33370.40	33.3704	17-Jun-2025
132848	HDFC Corporate Bond Fund - IDCW Option	19771.80	19.7718	17-Jun-2025
132849	HDFC Corporate Bond Fund - IDCW Option - Direct Plan	20447.00	20.447	17-Jun-2025
113071	HDFC Corporate Bond Fund - Quarterly IDCW Option	10669.70	10.6697	17-Jun-2025
118986	HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan	10554.70	10.5547	17-Jun-2025
151000	HSBC Corporate Bond Fund - Direct Annual IDCW	12013.50	12.0135	17-Jun-2025
150996	HSBC Corporate Bond Fund - Direct Growth	78099.70	78.0997	17-Jun-2025
150998	HSBC Corporate Bond Fund - Direct Quarterly IDCW	11658.00	11.658	17-Jun-2025
150997	HSBC Corporate Bond Fund - Direct Semi Annual IDCW	20401.50	20.4015	17-Jun-2025
151001	HSBC Corporate Bond Fund - Regular Annual IDCW	11756.70	11.7567	17-Jun-2025
150992	HSBC Corporate Bond Fund - Regular Growth	73326.60	73.3266	17-Jun-2025
150993	HSBC Corporate Bond Fund - Regular Quarterly IDCW	11246.70	11.2467	17-Jun-2025
150994	HSBC Corporate Bond Fund - Regular Semi Annual IDCW	17058.40	17.0584	17-Jun-2025
150995	HSBC Corporate Bond Fund -Regular Plan - Bonus	27853.40	27.8534	17-Jun-2025
130947	ICICI Prudential Corporate Bond Fund - Bonus	14978.20	14.9782	24-Apr-2020
111988	ICICI Prudential Corporate Bond Fund - Daily IDCW	10106.50	10.1065	16-Sep-2022
120695	ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW	10100.80	10.1008	16-Sep-2022
120696	ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW	12166.90	12.1669	16-Sep-2022
120692	ICICI Prudential Corporate Bond Fund - Direct Plan - Growth	31307.00	31.3070	17-Jun-2025
131152	ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option	12882.70	12.8827	16-Sep-2022
120697	ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW	10239.20	10.2392	17-Jun-2025
120694	ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW	15593.70	15.5937	17-Jun-2025
120693	ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW	10233.20	10.2332	16-Sep-2022
111990	ICICI Prudential Corporate Bond Fund - Fortnightly IDCW	10224.30	10.2243	16-Sep-2022
111987	ICICI Prudential Corporate Bond Fund - Growth	29890.60	29.8906	17-Jun-2025
131151	ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option	12655.50	12.6555	16-Sep-2022
111991	ICICI Prudential Corporate Bond Fund - Monthly IDCW	10392.90	10.3929	17-Jun-2025
111982	ICICI Prudential Corporate Bond Fund - Premium Daily Dividend	10027.70	10.0277	24-Apr-2020
111985	ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend	10077.00	10.0770	04-Aug-2015
111989	ICICI Prudential Corporate Bond Fund - Weekly IDCW	10304.00	10.3040	16-Sep-2022
111992	ICICI Prudential Corporate Bond Fund -Quarterly IDCW	11274.80	11.2748	17-Jun-2025
111976	ICICI Prudential Corporate Bond Fund Retail Daily Dividend	10027.50	10.0275	24-Apr-2020
111978	ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend	10304.10	10.3041	24-Apr-2020
111972	ICICI Prudential Corporate Bond Fund Retail Growth	22785.30	22.7853	24-Apr-2020
111979	ICICI Prudential Corporate Bond Fund Retail Monthly Dividend	10300.80	10.3008	24-Apr-2020
111980	ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend	10933.50	10.9335	24-Apr-2020
111977	ICICI Prudential Corporate Bond Fund Retail Weekly Dividend	10220.20	10.2202	24-Apr-2020
106179	Invesco India Corporate Bond Fund - Annual IDCW (Payout / Reinvestment)	1970711.30	1970.7113	17-Jun-2025
120500	Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment)	1259373.70	1259.3737	17-Jun-2025
120499	Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment)	3420073.50	3420.0735	17-Jun-2025
120497	Invesco India Corporate Bond Fund - Direct Plan - Growth	3418997.20	3418.9972	17-Jun-2025
120496	Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)	1254641.50	1254.6415	17-Jun-2025
120501	Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment)	1172674.60	1172.6746	17-Jun-2025
116109	Invesco India Corporate Bond Fund - Discretionary IDCW (Payout / Reinvestment)	3351654.20	3351.6542	17-Jun-2025
106177	Invesco India Corporate Bond Fund - Growth	3190939.80	3190.9398	17-Jun-2025
106171	Invesco India Corporate Bond Fund - Monthly IDCW (Payout / Reinvestment)	1828940.90	1828.9409	17-Jun-2025
106172	Invesco India Corporate Bond Fund - Quarterly IDCW (Payout / Reinvestment)	1167320.90	1167.3209	17-Jun-2025
133770	Kotak Coporate Bond Fund- Retail Plan-Growth Option	2034906.30	2034.9063	21-Oct-2016
133791	Kotak Corporate Bond Fund- Direct Plan- Growth Option	3953832.80	3953.8328	17-Jun-2025
133792	Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option	1073050.00	1073.05	17-Jun-2025
133772	Kotak Corporate Bond Fund- Institutional Plan-Growth Option	2090492.40	2090.4924	21-Oct-2016
133782	Kotak Corporate Bond Fund- Regular Plan-Growth Option	3787204.40	3787.2044	17-Jun-2025
133787	Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option	1233724.40	1233.7244	17-Jun-2025
133777	Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option	1066683.70	1066.6837	15-Sep-2017
133779	Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option	1040053.80	1040.0538	21-Oct-2016
133771	Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option	1052306.10	1052.3061	21-Oct-2016
133783	Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option	1052639.30	1052.6393	21-Oct-2016
133776	Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option	1052799.40	1052.7994	21-Oct-2016
133786	Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option	1202993.90	1202.9939	21-Oct-2016
148755	Mirae Asset Corporate Bond Fund Direct Growth Plan	13048.50	13.0485	17-Jun-2025
148756	Mirae Asset Corporate Bond Fund Direct IDCW	13045.60	13.0456	17-Jun-2025
148757	Mirae Asset Corporate Bond Fund Regular Growth	12805.20	12.8052	17-Jun-2025
148758	Mirae Asset Corporate Bond Fund Regular IDCW	12805.20	12.8052	17-Jun-2025
109472	NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option	17038.30	17.0383	17-Jun-2025
118808	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option	17040.30	17.0403	17-Jun-2025
125266	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option	20028.10	20.0281	17-Jun-2025
118809	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option	11772.50	11.7725	17-Jun-2025
118811	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option	12531.30	12.5313	17-Jun-2025
118812	NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option	17085.80	17.0858	17-Jun-2025
118807	Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus	45125.60	45.1256	17-Jun-2025
118814	Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option	63205.20	63.2052	17-Jun-2025
100859	Nippon India Corporate Bond Fund - Growth Plan - Bonus Option	43023.60	43.0236	17-Jun-2025
100856	Nippon India Corporate Bond Fund - Growth Plan - Growth Option	60240.80	60.2408	17-Jun-2025
125267	NIPPON INDIA CORPORATE BOND FUND - IDCW Option	19299.50	19.2995	17-Jun-2025
100857	NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option	11642.10	11.6421	17-Jun-2025
100858	NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option	12364.10	12.3641	17-Jun-2025
109473	NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option	17083.30	17.0833	17-Jun-2025
138317	PGIM India Corporate Bond Fund - Annual Dividend	10532.10	10.5321	17-Jun-2025
138329	PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend	16176.60	16.1766	17-Jun-2025
138330	PGIM India Corporate Bond Fund - Direct Plan - Growth	48243.30	48.2433	17-Jun-2025
138331	PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend	15034.90	15.0349	17-Jun-2025
138332	PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend	13371.50	13.3715	17-Jun-2025
138318	PGIM India Corporate Bond Fund - Growth	43322.80	43.3228	17-Jun-2025
138316	PGIM India Corporate Bond Fund - Monthly Dividend	12919.60	12.9196	17-Jun-2025
138323	PGIM India Corporate Bond Fund - Premium Plus Plan - Growth	21588.00	21.588	21-Jan-2022
138315	PGIM India Corporate Bond Fund - Quarterly Dividend	11744.80	11.7448	17-Jun-2025
138336	PGIM India Premier Bond Fund - Annual Bonus	24933.40	24.9334	01-Aug-2016
138324	PGIM India Premier Bond Fund - Bonus	15226.00	15.2260	01-Aug-2016
138333	PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus	13216.40	13.2164	01-Aug-2016
138334	PGIM India Premier Bond Fund - Half-Yearly Bonus	13568.80	13.5688	24-May-2019
146215	SBI Corporate Bond Fund - Direct Plan - Growth	16034.20	16.0342	17-Jun-2025
146212	SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	15134.60	15.1346	17-Jun-2025
146216	SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	15587.40	15.5874	17-Jun-2025
146207	SBI Corporate Bond Fund - Regular Plan - Growth	15566.20	15.5662	17-Jun-2025
146208	SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	14690.60	14.6906	17-Jun-2025
146210	SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	15124.30	15.1243	17-Jun-2025
119628	Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	13009.10	13.0091	28-Jun-2024
119631	Sundaram Corporate Bond Fund Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW)	18531.20	18.5312	17-Jun-2025
119621	Sundaram Corporate Bond Fund Direct Plan - Growth	41649.90	41.6499	17-Jun-2025
119624	Sundaram Corporate Bond Fund Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW)	17772.10	17.7721	17-Jun-2025
119622	Sundaram Corporate Bond Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)	18071.80	18.0718	17-Jun-2025
119630	Sundaram Corporate Bond Fund Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW)	19942.90	19.9429	17-Jun-2025
100788	Sundaram Corporate Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW)	17958.70	17.9587	17-Jun-2025
100787	Sundaram Corporate Bond Fund Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW)	17632.70	17.6327	17-Jun-2025
100785	Sundaram Corporate Bond Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)	17054.20	17.0542	17-Jun-2025
100786	Sundaram Corporate Bond Fund Regular Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW)	19322.40	19.3224	17-Jun-2025
100789	Sundaram Corporate Bond Fund Regular Plan- Growth	40278.90	40.2789	17-Jun-2025
149361	Tata Corporate Bond Fund-Direct Plan-Growth	12662.60	12.6626	17-Jun-2025
149364	Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout	12662.60	12.6626	17-Jun-2025
149357	Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment	12662.60	12.6626	17-Jun-2025
149355	Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout	12662.60	12.6626	17-Jun-2025
149356	Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment	12662.60	12.6626	17-Jun-2025
149362	Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout	12662.60	12.6626	17-Jun-2025
149358	Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment	12662.60	12.6626	17-Jun-2025
149351	Tata Corporate Bond Fund-Regular Plan-Growth	12409.70	12.4097	17-Jun-2025
149353	Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout	12409.70	12.4097	17-Jun-2025
149363	Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment	12409.70	12.4097	17-Jun-2025
149360	Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout	12409.70	12.4097	17-Jun-2025
149352	Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment	12409.70	12.4097	17-Jun-2025
149354	Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout	12409.70	12.4097	17-Jun-2025
149359	Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment	12409.70	12.4097	17-Jun-2025
151320	TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH	1206088.30	1206.0883	17-Jun-2025
151321	TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-MONTHLY IDCW	1162574.20	1162.5742	17-Jun-2025
151322	TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-GROWTH	1194526.30	1194.5263	17-Jun-2025
151319	TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-MONTHLY IDCW	1149422.80	1149.4228	17-Jun-2025
143241	Union Corporate Bond Fund - Direct Plan - Growth Option	15691.20	15.6912	17-Jun-2025
143242	Union Corporate Bond Fund - Direct Plan - IDCW Option	15691.20	15.6912	17-Jun-2025
143239	Union Corporate Bond Fund - Regular Plan - Growth Option	15343.00	15.3430	17-Jun-2025
143240	Union Corporate Bond Fund - Regular Plan - IDCW Option	15343.00	15.3430	17-Jun-2025
148085	UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option	6814.60	6.8146	27-Jan-2022
148086	UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option	7348.40	7.3484	27-Jan-2022
148076	UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW	1504.00	1.504	27-Jan-2022
148090	UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW	1494.10	1.4941	27-Jan-2022
148091	UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW	1442.90	1.4429	27-Jan-2022
148092	UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW	2346.70	2.3467	27-Jan-2022
148075	UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW	1441.60	1.4416	27-Jan-2022
148088	UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW	1440.80	1.4408	27-Jan-2022
148087	UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Half-Yearly IDCW	1413.10	1.4131	27-Jan-2022
148089	UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Quarterly IDCW	1874.40	1.8744	27-Jan-2022
144344	UTI Corporate Bond Fund - Direct Plan - Annual IDCW	13476.30	13.4763	17-Jun-2025
144341	UTI Corporate Bond Fund - Direct Plan - Flexi IDCW	14824.10	14.8241	17-Jun-2025
144339	UTI Corporate Bond Fund - Direct Plan - Growth Option	16819.10	16.8191	17-Jun-2025
144340	UTI Corporate Bond Fund - Direct Plan - Half-Yearly IDCW	14371.50	14.3715	17-Jun-2025
144346	UTI Corporate Bond Fund - Direct Plan - Quarterly IDCW	14710.00	14.71	17-Jun-2025
144337	UTI Corporate Bond Fund - Regular Plan - Annual IDCW	13152.80	13.1528	17-Jun-2025
144338	UTI Corporate Bond Fund - Regular Plan - Flexi IDCW	14496.30	14.4963	17-Jun-2025
144345	UTI Corporate Bond Fund - Regular Plan - Growth Option	16462.80	16.4628	17-Jun-2025
144343	UTI Corporate Bond Fund - Regular Plan - Half-Yearly IDCW	13909.80	13.9098	17-Jun-2025
144342	UTI Corporate Bond Fund - Regular Plan - Quarterly IDCW	14315.40	14.3154	17-Jun-2025
134385	Aditya Birla Sun Life Credit Risk Fund - Direct - IDCW	13583.80	13.5838	17-Jun-2025
134388	Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus	24412.60	24.4126	17-Jun-2025
134387	Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth	24413.50	24.4135	17-Jun-2025
134386	Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW	12389.30	12.3893	17-Jun-2025
134384	Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Bonus	17700.40	17.7004	23-May-2023
134383	Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth	22285.70	22.2857	17-Jun-2025
130314	Axis Credit Risk Fund - Direct Plan - Growth	23939.40	23.9394	17-Jun-2025
130312	Axis Credit Risk Fund - Direct Plan - Monthly IDCW	10200.30	10.2003	17-Jun-2025
130311	Axis Credit Risk Fund - Direct Plan - Weekly IDCW	10288.10	10.2881	17-Jun-2025
130309	Axis Credit Risk Fund - Regular Plan - Growth	21413.00	21.4130	17-Jun-2025
130313	Axis Credit Risk Fund - Regular Plan - Monthly IDCW	10202.40	10.2024	17-Jun-2025
130310	Axis Credit Risk Fund - Regular Plan - Weekly IDCW	10156.80	10.1568	17-Jun-2025
140605	BANDHAN CREDIT RISK FUND - DIRECT PLAN HALF YEARLY IDCW	10451.70	10.4517	25-Aug-2020
140608	BANDHAN Credit Risk Fund - Regular Plan Annual IDCW	10432.90	10.4329	17-Jun-2025
140609	BANDHAN Credit Risk Fund - Regular Plan Growth	16426.00	16.4260	17-Jun-2025
140611	BANDHAN Credit Risk Fund - Regular Plan Half Yearly IDCW	10364.50	10.3645	17-Jun-2025
140612	BANDHAN Credit Risk Fund - Regular Plan Periodic IDCW	12755.50	12.7555	17-Jun-2025
140607	BANDHAN Credit Risk Fund - Regular Plan Quarterly IDCW	10703.00	10.7030	17-Jun-2025
140610	BANDHAN Credit Risk Fund-Direct Plan-Annual IDCW	10520.90	10.5209	17-Jun-2025
140603	BANDHAN Credit Risk Fund-Direct Plan-Growth	17822.00	17.8220	17-Jun-2025
140606	BANDHAN Credit Risk Fund-Direct Plan-Periodic IDCW	13069.40	13.0694	17-Jun-2025
140604	BANDHAN Credit Risk Fund-Direct Plan-Quarterly IDCW	10910.90	10.9109	17-Jun-2025
133868	BANK OF INDIA Credit Risk  Fund - Direct Plan	12481.50	12.4815	17-Jun-2025
133867	BANK OF INDIA Credit Risk Fund - Regular Plan	12185.00	12.1850	17-Jun-2025
152903	Baroda BNP Paribas Credit Risk fund - Regular-Quarterly- IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Quarterly IDCW option Seg. Portfolio 1)	0.00	0.0000	17-Jun-2025
152905	Baroda BNP Paribas Credit Risk fund - Regular-Weekly-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Weekly IDCW option Seg. Portfolio 1)	0.00	0.0000	17-Jun-2025
152892	Baroda BNP Paribas Credit risk fund -Defunct -Growth option -Seg-Portfolio 2 (erstwhile BBNPP Medium Duration Fund-Defunct Growth Option Seg.Portfolio1)	0.00	0.0000	17-Jun-2025
152899	Baroda BNP Paribas Credit Risk fund -Defunct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Monthly IDCW option Seg. Portfolio 1)	0.00	0.0000	17-Jun-2025
